# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.750, -1.274 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "51.7500805", "lon": "-1.2737942", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1482.145", "system_loss": "0.3", "tracking": "0", "tilt": "37", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-09-12 17:00,2019-09-12 18:00,85.630,0.055,0.054,20.420
2019-09-12 18:00,2019-09-12 19:00,0,0,0.006,18.390
2019-09-12 19:00,2019-09-12 20:00,0,0,0,16.980
2019-09-12 20:00,2019-09-12 21:00,0,0,0,16.181
2019-09-12 21:00,2019-09-12 22:00,0,0,0,15.757
2019-09-12 22:00,2019-09-12 23:00,0,0,0,15.643
2019-09-12 23:00,2019-09-13 00:00,0,0,0,15.388
2019-09-13 00:00,2019-09-13 01:00,0,0,0,14.820
2019-09-13 01:00,2019-09-13 02:00,0,0,0,13.941
2019-09-13 02:00,2019-09-13 03:00,0,0,0,12.894
2019-09-13 03:00,2019-09-13 04:00,0,0,0,11.735
2019-09-13 04:00,2019-09-13 05:00,0,0,0,10.501
2019-09-13 05:00,2019-09-13 06:00,0,0,0.002,9.647
2019-09-13 06:00,2019-09-13 07:00,36.722,0.013,0.043,10.134
2019-09-13 07:00,2019-09-13 08:00,200.133,0.123,0.094,11.372
2019-09-13 08:00,2019-09-13 09:00,475.808,0.422,0.086,13.686
2019-09-13 09:00,2019-09-13 10:00,659.877,0.646,0.086,15.665
2019-09-13 10:00,2019-09-13 11:00,732.857,0.731,0.104,17.197
2019-09-13 11:00,2019-09-13 12:00,781.274,0.799,0.108,18.420
2019-09-13 12:00,2019-09-13 13:00,841.569,0.911,0.089,19.475
2019-09-13 13:00,2019-09-13 14:00,790.018,0.843,0.085,20.114
2019-09-13 14:00,2019-09-13 15:00,687.389,0.708,0.080,20.315
2019-09-13 15:00,2019-09-13 16:00,526.644,0.511,0.074,20.086
2019-09-13 16:00,2019-09-13 17:00,314.465,0.278,0.067,19.287
2019-09-13 17:00,2019-09-13 18:00,89.839,0.063,0.049,16.878
2019-09-13 18:00,2019-09-13 19:00,0,0,0.005,13.416
2019-09-13 19:00,2019-09-13 20:00,0,0,0,12.308
2019-09-13 20:00,2019-09-13 21:00,0,0,0,11.554
2019-09-13 21:00,2019-09-13 22:00,0,0,0,10.709
2019-09-13 22:00,2019-09-13 23:00,0,0,0,9.844
2019-09-13 23:00,2019-09-14 00:00,0,0,0,9.068
2019-09-14 00:00,2019-09-14 01:00,0,0,0,8.347
2019-09-14 01:00,2019-09-14 02:00,0,0,0,7.716
2019-09-14 02:00,2019-09-14 03:00,0,0,0,7.265
2019-09-14 03:00,2019-09-14 04:00,0,0,0,6.908
2019-09-14 04:00,2019-09-14 05:00,0,0,0,6.560
2019-09-14 05:00,2019-09-14 06:00,0,0,0.001,6.258
2019-09-14 06:00,2019-09-14 07:00,65.321,0.045,0.039,8.116
2019-09-14 07:00,2019-09-14 08:00,287.526,0.243,0.060,10.702
2019-09-14 08:00,2019-09-14 09:00,506.065,0.474,0.069,13.905
2019-09-14 09:00,2019-09-14 10:00,668.867,0.673,0.077,16.982
2019-09-14 10:00,2019-09-14 11:00,776.609,0.820,0.082,18.692
2019-09-14 11:00,2019-09-14 12:00,828.857,0.899,0.086,20.069
2019-09-14 12:00,2019-09-14 13:00,827.933,0.904,0.086,21.207
2019-09-14 13:00,2019-09-14 14:00,776.295,0.835,0.084,21.966
2019-09-14 14:00,2019-09-14 15:00,672.277,0.698,0.080,22.303
2019-09-14 15:00,2019-09-14 16:00,513.559,0.503,0.073,22.204
2019-09-14 16:00,2019-09-14 17:00,307.297,0.276,0.064,21.431
2019-09-14 17:00,2019-09-14 18:00,87.482,0.065,0.046,18.782
2019-09-14 18:00,2019-09-14 19:00,0,0,0.004,15.713
2019-09-14 19:00,2019-09-14 20:00,0,0,0,13.933
2019-09-14 20:00,2019-09-14 21:00,0,0,0,12.768
2019-09-14 21:00,2019-09-14 22:00,0,0,0,11.957
2019-09-14 22:00,2019-09-14 23:00,0,0,0,11.244
2019-09-14 23:00,2019-09-15 00:00,0,0,0,10.624
2019-09-15 00:00,2019-09-15 01:00,0,0,0,10.100
2019-09-15 01:00,2019-09-15 02:00,0,0,0,9.631
2019-09-15 02:00,2019-09-15 03:00,0,0,0,9.264
2019-09-15 03:00,2019-09-15 04:00,0,0,0,9.192
2019-09-15 04:00,2019-09-15 05:00,0,0,0,9.058
2019-09-15 05:00,2019-09-15 06:00,0,0,0.001,9.057
2019-09-15 06:00,2019-09-15 07:00,56.299,0.034,0.042,10.587
2019-09-15 07:00,2019-09-15 08:00,267.753,0.215,0.071,12.927
2019-09-15 08:00,2019-09-15 09:00,474.660,0.427,0.086,15.809
2019-09-15 09:00,2019-09-15 10:00,621.792,0.597,0.101,18.935
2019-09-15 10:00,2019-09-15 11:00,681.675,0.660,0.124,21.059
2019-09-15 11:00,2019-09-15 12:00,750.734,0.762,0.124,22.537
2019-09-15 12:00,2019-09-15 13:00,723.323,0.717,0.136,23.584
2019-09-15 13:00,2019-09-15 14:00,663.625,0.634,0.140,24.147
2019-09-15 14:00,2019-09-15 15:00,501.055,0.404,0.162,24.069
2019-09-15 15:00,2019-09-15 16:00,252.921,0.117,0.167,23.318
2019-09-15 16:00,2019-09-15 17:00,89.067,0.019,0.095,22.043
2019-09-15 17:00,2019-09-15 18:00,30.190,0.007,0.045,20.532
2019-09-15 18:00,2019-09-15 19:00,0,0,0.003,18.164
2019-09-15 19:00,2019-09-15 20:00,0,0,0,17.021
2019-09-15 20:00,2019-09-15 21:00,0,0,0,16.013
2019-09-15 21:00,2019-09-15 22:00,0,0,0,15.335
2019-09-15 22:00,2019-09-15 23:00,0,0,0,14.789
2019-09-15 23:00,2019-09-16 00:00,0,0,0,14.186
2019-09-16 00:00,2019-09-16 01:00,0,0,0,13.842
2019-09-16 01:00,2019-09-16 02:00,0,0,0,13.744
2019-09-16 02:00,2019-09-16 03:00,0,0,0,13.455
2019-09-16 03:00,2019-09-16 04:00,0,0,0,13.178
2019-09-16 04:00,2019-09-16 05:00,0,0,0,13.018
2019-09-16 05:00,2019-09-16 06:00,0,0,0,13.147
2019-09-16 06:00,2019-09-16 07:00,7.625,0.001,0.024,13.874
2019-09-16 07:00,2019-09-16 08:00,51.837,0.005,0.068,14.657
2019-09-16 08:00,2019-09-16 09:00,102.207,0.011,0.113,15.543
2019-09-16 09:00,2019-09-16 10:00,180.048,0.027,0.175,16.647
2019-09-16 10:00,2019-09-16 11:00,363.568,0.137,0.258,18.004
2019-09-16 11:00,2019-09-16 12:00,503.399,0.291,0.265,19.315
2019-09-16 12:00,2019-09-16 13:00,502.713,0.292,0.265,20.014
2019-09-16 13:00,2019-09-16 14:00,419.647,0.199,0.262,20.143
2019-09-16 14:00,2019-09-16 15:00,260.331,0.070,0.218,19.688
2019-09-16 15:00,2019-09-16 16:00,150.191,0.025,0.149,18.987
2019-09-16 16:00,2019-09-16 17:00,95.676,0.016,0.103,18.234
2019-09-16 17:00,2019-09-16 18:00,31.099,0.005,0.046,17.098
2019-09-16 18:00,2019-09-16 19:00,0,0,0.002,14.985
2019-09-16 19:00,2019-09-16 20:00,0,0,0,13.917
2019-09-16 20:00,2019-09-16 21:00,0,0,0,13.054
2019-09-16 21:00,2019-09-16 22:00,0,0,0,12.218
2019-09-16 22:00,2019-09-16 23:00,0,0,0,11.562
2019-09-16 23:00,2019-09-17 00:00,0,0,0,10.914
2019-09-17 00:00,2019-09-17 01:00,0,0,0,10.104
2019-09-17 01:00,2019-09-17 02:00,0,0,0,9.231
2019-09-17 02:00,2019-09-17 03:00,0,0,0,8.510
2019-09-17 03:00,2019-09-17 04:00,0,0,0,8.014
2019-09-17 04:00,2019-09-17 05:00,0,0,0,7.620
2019-09-17 05:00,2019-09-17 06:00,0,0,0,7.481
2019-09-17 06:00,2019-09-17 07:00,40.161,0.022,0.038,8.277
2019-09-17 07:00,2019-09-17 08:00,264.553,0.214,0.066,10.085
2019-09-17 08:00,2019-09-17 09:00,491.011,0.450,0.073,12.744
2019-09-17 09:00,2019-09-17 10:00,659.673,0.648,0.081,14.720
2019-09-17 10:00,2019-09-17 11:00,770.909,0.794,0.087,16.230
2019-09-17 11:00,2019-09-17 12:00,824.658,0.873,0.090,17.466
2019-09-17 12:00,2019-09-17 13:00,824.656,0.877,0.091,18.342
2019-09-17 13:00,2019-09-17 14:00,772.304,0.807,0.089,18.824
2019-09-17 14:00,2019-09-17 15:00,665.879,0.669,0.085,18.888
2019-09-17 15:00,2019-09-17 16:00,504.144,0.476,0.078,18.502
2019-09-17 16:00,2019-09-17 17:00,293.264,0.251,0.068,17.609
2019-09-17 17:00,2019-09-17 18:00,75.422,0.053,0.044,15.510
2019-09-17 18:00,2019-09-17 19:00,0,0,0.002,12.270
2019-09-17 19:00,2019-09-17 20:00,0,0,0,11.223
2019-09-17 20:00,2019-09-17 21:00,0,0,0,10.290
2019-09-17 21:00,2019-09-17 22:00,0,0,0,9.359
2019-09-17 22:00,2019-09-17 23:00,0,0,0,8.514
2019-09-17 23:00,2019-09-18 00:00,0,0,0,7.779
2019-09-18 00:00,2019-09-18 01:00,0,0,0,7.135
2019-09-18 01:00,2019-09-18 02:00,0,0,0,6.642
2019-09-18 02:00,2019-09-18 03:00,0,0,0,6.328
2019-09-18 03:00,2019-09-18 04:00,0,0,0,6.113
2019-09-18 04:00,2019-09-18 05:00,0,0,0,5.957
2019-09-18 05:00,2019-09-18 06:00,0,0,0,5.725
2019-09-18 06:00,2019-09-18 07:00,50.552,0.034,0.035,6.587
2019-09-18 07:00,2019-09-18 08:00,265.138,0.215,0.063,8.765
2019-09-18 08:00,2019-09-18 09:00,483.376,0.437,0.075,11.901
2019-09-18 09:00,2019-09-18 10:00,649.271,0.632,0.084,14.747
2019-09-18 10:00,2019-09-18 11:00,759.022,0.775,0.090,16.247
2019-09-18 11:00,2019-09-18 12:00,812.661,0.852,0.094,17.464
2019-09-18 12:00,2019-09-18 13:00,811.294,0.854,0.095,18.423
2019-09-18 13:00,2019-09-18 14:00,757.361,0.783,0.094,19.082
2019-09-18 14:00,2019-09-18 15:00,649.598,0.645,0.090,19.301
2019-09-18 15:00,2019-09-18 16:00,486.945,0.453,0.083,19.113
2019-09-18 16:00,2019-09-18 17:00,277.601,0.232,0.072,18.434
2019-09-18 17:00,2019-09-18 18:00,67.132,0.044,0.045,16.068
2019-09-18 18:00,2019-09-18 19:00,0,0,0.002,13.117
2019-09-18 19:00,2019-09-18 20:00,0,0,0,12.252
2019-09-18 20:00,2019-09-18 21:00,0,0,0,11.722
2019-09-18 21:00,2019-09-18 22:00,0,0,0,11.315
2019-09-18 22:00,2019-09-18 23:00,0,0,0,10.963
2019-09-18 23:00,2019-09-19 00:00,0,0,0,10.527
2019-09-19 00:00,2019-09-19 01:00,0,0,0,10.092
2019-09-19 01:00,2019-09-19 02:00,0,0,0,9.668
2019-09-19 02:00,2019-09-19 03:00,0,0,0,9.428
2019-09-19 03:00,2019-09-19 04:00,0,0,0,9.111
2019-09-19 04:00,2019-09-19 05:00,0,0,0,8.842
2019-09-19 05:00,2019-09-19 06:00,0,0,0,8.634
2019-09-19 06:00,2019-09-19 07:00,40.605,0.026,0.034,8.921
2019-09-19 07:00,2019-09-19 08:00,238.977,0.184,0.070,10.727
2019-09-19 08:00,2019-09-19 09:00,459.735,0.408,0.082,13.639
2019-09-19 09:00,2019-09-19 10:00,625.079,0.604,0.090,16.807
2019-09-19 10:00,2019-09-19 11:00,735.039,0.747,0.096,18.481
2019-09-19 11:00,2019-09-19 12:00,788.750,0.825,0.100,19.784
2019-09-19 12:00,2019-09-19 13:00,788.860,0.830,0.101,20.763
2019-09-19 13:00,2019-09-19 14:00,736.881,0.762,0.098,21.381
2019-09-19 14:00,2019-09-19 15:00,631.782,0.628,0.093,21.643
2019-09-19 15:00,2019-09-19 16:00,473.200,0.440,0.086,21.471
2019-09-19 16:00,2019-09-19 17:00,267.857,0.223,0.073,20.707
2019-09-19 17:00,2019-09-19 18:00,62.730,0.042,0.043,18.003
2019-09-19 18:00,2019-09-19 19:00,0,0,0.001,14.939
2019-09-19 19:00,2019-09-19 20:00,0,0,0,13.756
2019-09-19 20:00,2019-09-19 21:00,0,0,0,12.803
2019-09-19 21:00,2019-09-19 22:00,0,0,0,11.895
2019-09-19 22:00,2019-09-19 23:00,0,0,0,10.990
2019-09-19 23:00,2019-09-20 00:00,0,0,0,10.149
2019-09-20 00:00,2019-09-20 01:00,0,0,0,9.466
2019-09-20 01:00,2019-09-20 02:00,0,0,0,8.958
2019-09-20 02:00,2019-09-20 03:00,0,0,0,8.575
2019-09-20 03:00,2019-09-20 04:00,0,0,0,8.276
2019-09-20 04:00,2019-09-20 05:00,0,0,0,8.121
2019-09-20 05:00,2019-09-20 06:00,0,0,0,7.985
2019-09-20 06:00,2019-09-20 07:00,38.498,0.026,0.032,9.132
2019-09-20 07:00,2019-09-20 08:00,239.434,0.189,0.067,11.565
2019-09-20 08:00,2019-09-20 09:00,471.711,0.430,0.075,14.160
2019-09-20 09:00,2019-09-20 10:00,639.421,0.627,0.083,16.420
2019-09-20 10:00,2019-09-20 11:00,751.101,0.776,0.088,18.241
2019-09-20 11:00,2019-09-20 12:00,806.025,0.859,0.091,19.780
2019-09-20 12:00,2019-09-20 13:00,806.700,0.866,0.091,20.917
2019-09-20 13:00,2019-09-20 14:00,755.532,0.799,0.089,21.610
2019-09-20 14:00,2019-09-20 15:00,651.110,0.663,0.084,21.669
2019-09-20 15:00,2019-09-20 16:00,489.840,0.467,0.077,20.991
2019-09-20 16:00,2019-09-20 17:00,279.236,0.240,0.067,19.482
2019-09-20 17:00,2019-09-20 18:00,63.830,0.045,0.041,16.969
2019-09-20 18:00,2019-09-20 19:00,0,0,0.001,14.070
2019-09-20 19:00,2019-09-20 20:00,0,0,0,12.739
2019-09-20 20:00,2019-09-20 21:00,0,0,0,11.857
2019-09-20 21:00,2019-09-20 22:00,0,0,0,11.208
2019-09-20 22:00,2019-09-20 23:00,0,0,0,10.772
2019-09-20 23:00,2019-09-21 00:00,0,0,0,10.511
2019-09-21 00:00,2019-09-21 01:00,0,0,0,10.301
2019-09-21 01:00,2019-09-21 02:00,0,0,0,10.051
2019-09-21 02:00,2019-09-21 03:00,0,0,0,9.744
2019-09-21 03:00,2019-09-21 04:00,0,0,0,9.387
2019-09-21 04:00,2019-09-21 05:00,0,0,0,8.990
2019-09-21 05:00,2019-09-21 06:00,0,0,0,8.629
2019-09-21 06:00,2019-09-21 07:00,39.234,0.028,0.030,9.009
2019-09-21 07:00,2019-09-21 08:00,250.043,0.204,0.062,10.932
2019-09-21 08:00,2019-09-21 09:00,472.130,0.431,0.074,14.016
2019-09-21 09:00,2019-09-21 10:00,634.511,0.624,0.084,17.392
2019-09-21 10:00,2019-09-21 11:00,735.717,0.761,0.092,20.121
2019-09-21 11:00,2019-09-21 12:00,781.237,0.831,0.097,22.173
2019-09-21 12:00,2019-09-21 13:00,775.545,0.829,0.099,23.645
2019-09-21 13:00,2019-09-21 14:00,718.531,0.752,0.099,24.522
2019-09-21 14:00,2019-09-21 15:00,610.439,0.610,0.096,24.602
2019-09-21 15:00,2019-09-21 16:00,450.009,0.416,0.089,23.963
2019-09-21 16:00,2019-09-21 17:00,245.230,0.199,0.077,22.618
2019-09-21 17:00,2019-09-21 18:00,46.671,0.028,0.041,19.950
2019-09-21 18:00,2019-09-21 19:00,0,0,0.001,17.473
2019-09-21 19:00,2019-09-21 20:00,0,0,0,17.235
2019-09-21 20:00,2019-09-21 21:00,0,0,0,16.595
2019-09-21 21:00,2019-09-21 22:00,0,0,0,16.184
2019-09-21 22:00,2019-09-21 23:00,0,0,0,16.001
2019-09-21 23:00,2019-09-22 00:00,0,0,0,15.989
2019-09-22 00:00,2019-09-22 01:00,0,0,0,16.054
2019-09-22 01:00,2019-09-22 02:00,0,0,0,16.064
2019-09-22 02:00,2019-09-22 03:00,0,0,0,15.995
2019-09-22 03:00,2019-09-22 04:00,0,0,0,15.759
2019-09-22 04:00,2019-09-22 05:00,0,0,0,15.402
2019-09-22 05:00,2019-09-22 06:00,0,0,0,15.077
2019-09-22 06:00,2019-09-22 07:00,13.102,0.005,0.026,15.185
2019-09-22 07:00,2019-09-22 08:00,136.509,0.059,0.100,16.313
2019-09-22 08:00,2019-09-22 09:00,289.861,0.160,0.156,17.807
2019-09-22 09:00,2019-09-22 10:00,324.868,0.144,0.210,18.961
2019-09-22 10:00,2019-09-22 11:00,259.295,0.061,0.225,19.264
2019-09-22 11:00,2019-09-22 12:00,177.806,0.019,0.182,18.822
2019-09-22 12:00,2019-09-22 13:00,113.107,0.007,0.129,18.123
2019-09-22 13:00,2019-09-22 14:00,106.348,0.007,0.122,17.698
2019-09-22 14:00,2019-09-22 15:00,122.694,0.011,0.134,17.602
2019-09-22 15:00,2019-09-22 16:00,136.731,0.022,0.138,17.710
2019-09-22 16:00,2019-09-22 17:00,99.426,0.022,0.100,17.454
2019-09-22 17:00,2019-09-22 18:00,24.138,0.007,0.038,16.141
2019-09-22 18:00,2019-09-22 19:00,0,0,0,14.309
2019-09-22 19:00,2019-09-22 20:00,0,0,0,13.789
2019-09-22 20:00,2019-09-22 21:00,0,0,0,13.276
2019-09-22 21:00,2019-09-22 22:00,0,0,0,13.046
2019-09-22 22:00,2019-09-22 23:00,0,0,0,12.985
2019-09-22 23:00,2019-09-23 00:00,0,0,0,12.826
2019-09-23 00:00,2019-09-23 01:00,0,0,0,12.523
2019-09-23 01:00,2019-09-23 02:00,0,0,0,12.173
2019-09-23 02:00,2019-09-23 03:00,0,0,0,11.916
2019-09-23 03:00,2019-09-23 04:00,0,0,0,11.823
2019-09-23 04:00,2019-09-23 05:00,0,0,0,11.518
2019-09-23 05:00,2019-09-23 06:00,0,0,0,10.852
2019-09-23 06:00,2019-09-23 07:00,23.685,0.014,0.029,10.831
2019-09-23 07:00,2019-09-23 08:00,130.496,0.056,0.094,12.097
2019-09-23 08:00,2019-09-23 09:00,196.172,0.069,0.147,13.435
2019-09-23 09:00,2019-09-23 10:00,324.447,0.150,0.198,15.311
2019-09-23 10:00,2019-09-23 11:00,496.755,0.330,0.212,17.199
2019-09-23 11:00,2019-09-23 12:00,561.366,0.405,0.217,18.410
2019-09-23 12:00,2019-09-23 13:00,529.797,0.360,0.226,18.965
2019-09-23 13:00,2019-09-23 14:00,538.287,0.393,0.203,19.126
2019-09-23 14:00,2019-09-23 15:00,423.366,0.265,0.197,18.673
2019-09-23 15:00,2019-09-23 16:00,144.398,0.029,0.138,17.184
2019-09-23 16:00,2019-09-23 17:00,24.846,0.002,0.043,15.606
2019-09-23 17:00,2019-09-23 18:00,0,0,0.013,14.847
2019-09-23 18:00,2019-09-23 19:00,0,0,0,14.724
2019-09-23 19:00,2019-09-23 20:00,0,0,0,14.900
2019-09-23 20:00,2019-09-23 21:00,0,0,0,15.023
2019-09-23 21:00,2019-09-23 22:00,0,0,0,15.150
2019-09-23 22:00,2019-09-23 23:00,0,0,0,15.246
2019-09-23 23:00,2019-09-24 00:00,0,0,0,15.273
2019-09-24 00:00,2019-09-24 01:00,0,0,0,15.174
2019-09-24 01:00,2019-09-24 02:00,0,0,0,15.083
2019-09-24 02:00,2019-09-24 03:00,0,0,0,15.175
2019-09-24 03:00,2019-09-24 04:00,0,0,0,15.330
2019-09-24 04:00,2019-09-24 05:00,0,0,0,15.434
2019-09-24 05:00,2019-09-24 06:00,0,0,0,15.541
2019-09-24 06:00,2019-09-24 07:00,0,0.001,0.011,15.537
2019-09-24 07:00,2019-09-24 08:00,23.276,0.002,0.041,15.695
2019-09-24 08:00,2019-09-24 09:00,46.632,0.003,0.065,16.073
2019-09-24 09:00,2019-09-24 10:00,72.016,0.005,0.089,16.515
2019-09-24 10:00,2019-09-24 11:00,109.723,0.009,0.123,16.980
2019-09-24 11:00,2019-09-24 12:00,463.098,0.247,0.259,18.382
2019-09-24 12:00,2019-09-24 13:00,540.376,0.368,0.231,19.377
2019-09-24 13:00,2019-09-24 14:00,459.388,0.277,0.227,19.523
2019-09-24 14:00,2019-09-24 15:00,379.236,0.215,0.199,19.221
2019-09-24 15:00,2019-09-24 16:00,355.443,0.245,0.143,18.862
2019-09-24 16:00,2019-09-24 17:00,216.828,0.146,0.095,18.134
2019-09-24 17:00,2019-09-24 18:00,37.470,0.022,0.037,16.489
2019-09-24 18:00,2019-09-24 19:00,0,0,0,14.815
2019-09-24 19:00,2019-09-24 20:00,0,0,0,14.144
2019-09-24 20:00,2019-09-24 21:00,0,0,0,13.650
2019-09-24 21:00,2019-09-24 22:00,0,0,0,13.425
2019-09-24 22:00,2019-09-24 23:00,0,0,0,13.287
2019-09-24 23:00,2019-09-25 00:00,0,0,0,13.195
2019-09-25 00:00,2019-09-25 01:00,0,0,0,13.099
2019-09-25 01:00,2019-09-25 02:00,0,0,0,13.104
2019-09-25 02:00,2019-09-25 03:00,0,0,0,13.340
2019-09-25 03:00,2019-09-25 04:00,0,0,0,13.703
2019-09-25 04:00,2019-09-25 05:00,0,0,0,13.893
2019-09-25 05:00,2019-09-25 06:00,0,0,0,13.824
2019-09-25 06:00,2019-09-25 07:00,1.748,0.002,0.016,13.868
2019-09-25 07:00,2019-09-25 08:00,70.449,0.017,0.075,14.531
2019-09-25 08:00,2019-09-25 09:00,170.618,0.054,0.138,15.551
2019-09-25 09:00,2019-09-25 10:00,302.895,0.139,0.189,16.768
2019-09-25 10:00,2019-09-25 11:00,527.409,0.393,0.188,18.191
2019-09-25 11:00,2019-09-25 12:00,684.656,0.626,0.155,19.353
2019-09-25 12:00,2019-09-25 13:00,666.954,0.599,0.161,19.894
2019-09-25 13:00,2019-09-25 14:00,597.051,0.504,0.167,20.004
2019-09-25 14:00,2019-09-25 15:00,440.489,0.310,0.174,19.629
2019-09-25 15:00,2019-09-25 16:00,262.565,0.137,0.152,18.888
2019-09-25 16:00,2019-09-25 17:00,116.791,0.044,0.096,17.965
2019-09-25 17:00,2019-09-25 18:00,17.910,0.008,0.030,16.571
2019-09-25 18:00,2019-09-25 19:00,0,0,0,15.103
2019-09-25 19:00,2019-09-25 20:00,0,0,0,14.390
2019-09-25 20:00,2019-09-25 21:00,0,0,0,13.746
2019-09-25 21:00,2019-09-25 22:00,0,0,0,13.718
2019-09-25 22:00,2019-09-25 23:00,0,0,0,14.038
2019-09-25 23:00,2019-09-26 00:00,0,0,0,14.274
2019-09-26 00:00,2019-09-26 01:00,0,0,0,14.412
2019-09-26 01:00,2019-09-26 02:00,0,0,0,14.634
2019-09-26 02:00,2019-09-26 03:00,0,0,0,15.031
2019-09-26 03:00,2019-09-26 04:00,0,0,0,15.387
2019-09-26 04:00,2019-09-26 05:00,0,0,0,15.638
2019-09-26 05:00,2019-09-26 06:00,0,0,0,15.650
2019-09-26 06:00,2019-09-26 07:00,0,0,0.008,15.668
2019-09-26 07:00,2019-09-26 08:00,34.772,0.005,0.050,15.818
2019-09-26 08:00,2019-09-26 09:00,170.287,0.059,0.134,16.472
2019-09-26 09:00,2019-09-26 10:00,476.038,0.370,0.148,17.420
2019-09-26 10:00,2019-09-26 11:00,647.639,0.597,0.131,18.294
2019-09-26 11:00,2019-09-26 12:00,751.328,0.749,0.118,18.672
2019-09-26 12:00,2019-09-26 13:00,765.045,0.772,0.114,18.803
2019-09-26 13:00,2019-09-26 14:00,708.590,0.697,0.114,18.909
2019-09-26 14:00,2019-09-26 15:00,585.906,0.540,0.113,18.784
2019-09-26 15:00,2019-09-26 16:00,416.422,0.346,0.107,18.314
2019-09-26 16:00,2019-09-26 17:00,157.464,0.087,0.093,17.228
2019-09-26 17:00,2019-09-26 18:00,17.362,0.009,0.028,15.803
2019-09-26 18:00,2019-09-26 19:00,0,0,0,14.442
2019-09-26 19:00,2019-09-26 20:00,0,0,0,13.564
2019-09-26 20:00,2019-09-26 21:00,0,0,0,12.950
2019-09-26 21:00,2019-09-26 22:00,0,0,0,12.472
2019-09-26 22:00,2019-09-26 23:00,0,0,0,12.230
2019-09-26 23:00,2019-09-27 00:00,0,0,0,12.175
2019-09-27 00:00,2019-09-27 01:00,0,0,0,12.188
2019-09-27 01:00,2019-09-27 02:00,0,0,0,12.242
2019-09-27 02:00,2019-09-27 03:00,0,0,0,12.326
2019-09-27 03:00,2019-09-27 04:00,0,0,0,12.291
2019-09-27 04:00,2019-09-27 05:00,0,0,0,12.177
2019-09-27 05:00,2019-09-27 06:00,0,0,0,12.078
2019-09-27 06:00,2019-09-27 07:00,1.967,0.002,0.016,12.259
2019-09-27 07:00,2019-09-27 08:00,55.181,0.010,0.066,12.951
2019-09-27 08:00,2019-09-27 09:00,116.174,0.020,0.116,13.822
2019-09-27 09:00,2019-09-27 10:00,195.717,0.044,0.172,14.822
2019-09-27 10:00,2019-09-27 11:00,346.437,0.143,0.230,16.096
2019-09-27 11:00,2019-09-27 12:00,497.939,0.309,0.235,17.346
2019-09-27 12:00,2019-09-27 13:00,520.585,0.335,0.236,17.891
2019-09-27 13:00,2019-09-27 14:00,282.052,0.083,0.223,17.219
2019-09-27 14:00,2019-09-27 15:00,163.032,0.027,0.158,16.447
2019-09-27 15:00,2019-09-27 16:00,137.218,0.028,0.131,16.121
2019-09-27 16:00,2019-09-27 17:00,123.982,0.047,0.098,15.596
2019-09-27 17:00,2019-09-27 18:00,24.135,0.013,0.030,14.363
2019-09-27 18:00,2019-09-27 19:00,0,0,0,12.944
2019-09-27 19:00,2019-09-27 20:00,0,0,0,11.959
2019-09-27 20:00,2019-09-27 21:00,0,0,0,11.392
2019-09-27 21:00,2019-09-27 22:00,0,0,0,11.045
2019-09-27 22:00,2019-09-27 23:00,0,0,0,10.856
2019-09-27 23:00,2019-09-28 00:00,0,0,0,10.751
2019-09-28 00:00,2019-09-28 01:00,0,0,0,10.655
2019-09-28 01:00,2019-09-28 02:00,0,0,0,10.524
2019-09-28 02:00,2019-09-28 03:00,0,0,0,10.452
2019-09-28 03:00,2019-09-28 04:00,0,0,0,10.679
2019-09-28 04:00,2019-09-28 05:00,0,0,0,11.212
2019-09-28 05:00,2019-09-28 06:00,0,0,0,11.819
2019-09-28 06:00,2019-09-28 07:00,6.226,0.007,0.017,12.336
2019-09-28 07:00,2019-09-28 08:00,127.809,0.068,0.080,13.144
2019-09-28 08:00,2019-09-28 09:00,299.711,0.198,0.123,14.383
2019-09-28 09:00,2019-09-28 10:00,490.033,0.393,0.137,15.753
2019-09-28 10:00,2019-09-28 11:00,626.145,0.556,0.140,16.974
2019-09-28 11:00,2019-09-28 12:00,679.978,0.621,0.146,17.797
2019-09-28 12:00,2019-09-28 13:00,671.274,0.606,0.152,18.203
2019-09-28 13:00,2019-09-28 14:00,611.948,0.532,0.151,18.273
2019-09-28 14:00,2019-09-28 15:00,507.490,0.414,0.142,17.959
2019-09-28 15:00,2019-09-28 16:00,344.066,0.242,0.131,17.356
2019-09-28 16:00,2019-09-28 17:00,74.359,0.019,0.077,16.189
2019-09-28 17:00,2019-09-28 18:00,0,0.001,0.010,14.940
2019-09-28 18:00,2019-09-28 19:00,0,0,0,13.862
2019-09-28 19:00,2019-09-28 20:00,0,0,0,13.335
